pub_ID,title,authors,dois,keywords,grant_num
34634317,Highly versatile antibody binding assay for the detection of SARS-CoV-2 infection and vaccination.,"['Datta P', 'Ukey R', 'Bruiners N', 'Honnen W', 'Carayannopoulos MO', 'Reichman C', 'Choudhary A', 'Onyuka A', 'Handler D', 'Guerrini V', 'Mishra PK', 'Dewald HK', 'Lardizabal A', 'Lederer L', 'Leiser AL', 'Hussain S', 'Jagpal SK', 'Radbel J', 'Bhowmick T', 'Horton DB', 'Barrett ES', 'Xie YL', 'Fitzgerald-Bocarsly P', 'Weiss SH', 'Woortman M', 'Parmar H', 'Roy J', 'Dominguez-Bello MG', 'Blaser MJ', 'Carson JL', 'Panettieri RA Jr', 'Libutti SK', 'Raymond HF', 'Pinter A', 'Gennaro ML']",doi: 10.1016/j.jim.2021.113165,"['Breast milk', 'COVID-19', 'Microsampling', 'Seroepidemiology']",HD105619
34387310,Determinants and Dynamics of SARS-CoV-2 Infection in a Diverse Population: 6-Month Evaluation of a Prospective Cohort Study.,"['Horton DB', 'Barrett ES', 'Roy J', 'Gennaro ML', 'Andrews T', 'Greenberg P', 'Bruiners N', 'Datta P', 'Ukey R', 'Velusamy SK', 'Fine D', 'Honnen WJ', 'Yin YS', 'Pinter A', 'Brooks A', 'Tischfield J', 'Hussain S', 'Jagpal S', 'Swaminathan S', 'Parmar V', 'Reilly N', 'Gaur S', 'Panettieri RA', 'Carson JL', 'Blaser MJ']",doi: 10.1093/infdis/jiab411,"['COVID-19', 'SARS-CoV-2 infection', 'humoral immunity', 'longitudinal data analysis', 'postacute sequelae of COVID-19', 'prospective cohort', 'risk factors', 'symptoms']",HD105619
37255317,Diagnosis of Multisystem Inflammatory Syndrome in Children by a Whole-Blood Transcriptional Signature.,"['Jackson HR', 'Miglietta L', 'Habgood-Coote D', ""D'Souza G"", 'Shah P', 'Nichols S', 'Vito O', 'Powell O', 'Davidson MS', 'Shimizu C', 'Agyeman PKA', 'Beudeker CR', 'Brengel-Pesce K', 'Carrol ED', 'Carter MJ', 'De T', 'Eleftheriou I', 'Emonts M', 'Epalza C', 'Georgiou P', 'De Groot R', 'Fidler K', 'Fink C', 'van Keulen D', 'Kuijpers T', 'Moll H', 'Papatheodorou I', 'Paulus S', 'Pokorn M', 'Pollard AJ', 'Rivero-Calle I', 'Rojo P', 'Secka F', 'Schlapbach LJ', 'Tremoulet AH', 'Tsolia M', 'Usuf E', 'Van Der Flier M', 'Von Both U', 'Vermont C', 'Yeung S', 'Zavadska D', 'Zenz W', 'Coin LJM', 'Cunnington A', 'Burns JC', 'Wright V', 'Martinon-Torres F', 'Herberg JA', 'Rodriguez-Manzano J', 'Kaforou M', 'Levin M']",doi: 10.1093/jpids/piad035,"['COVID-19', 'MIS-C', 'diagnostic signature', 'host diagnostics', 'host response', 'pediatric infectious diseases', 'rapid diagnostics', 'transcriptomics']",HD105590
37128449,Implementation of KIDMATCH: A Clinical Decision Support Tool for Diagnosing Pediatric Patients with Multisystem Inflammatory Syndrome and Kawasaki Disease.,"['Lam JY', 'Richardson A', 'Kanegaye JT', 'Tremoulet AH', 'Shimizu C', 'Stadnick NA', 'Burns JC', 'Nemati S', 'Gardiner MA']",,No keywords,HD105590
35806225,T Cells in Multisystem Inflammatory Syndrome in Children (MIS-C) Have a Predominant CD4+ T Helper Response to SARS-CoV-2 Peptides and Numerous Virus-Specific CD4- CD8- Double-Negative T Cells.,"['Hsieh LE', 'Song J', 'Grifoni A', 'Shimizu C', 'Tremoulet AH', 'Dummer KB', 'Burns JC', 'Sette A', 'Franco A']",doi: 10.3390/ijms23137219,"['CD4− CD8− double-negative T cells', 'MIS-C', 'SARS-CoV-2', 'T cell receptor Vβ21.3', 'T cells']",HD105590
35794205,A deep convolutional neural network for Kawasaki disease diagnosis.,"['Xu E', 'Nemati S', 'Tremoulet AH']",doi: 10.1038/s41598-022-15495-x,No keywords,HD105590
35732822,Bridging a diagnostic Kawasaki disease classifier from a microarray platform to a qRT-PCR assay.,"['Kuiper R', 'Wright VJ', 'Habgood-Coote D', 'Shimizu C', 'Huigh D', 'Tremoulet AH', 'van Keulen D', 'Hoggart CJ', 'Rodriguez-Manzano J', 'Herberg JA', 'Kaforou M', 'Tempel D', 'Burns JC', 'Levin M']",doi: 10.1038/s41390-022-02148-y,No keywords,HD105590
35577777,An Artificial Intelligence-guided signature reveals the shared host immune response in MIS-C and Kawasaki disease.,"['Ghosh P', 'Katkar GD', 'Shimizu C', 'Kim J', 'Khandelwal S', 'Tremoulet AH', 'Kanegaye JT', 'Pediatric Emergency Medicine Kawasaki Disease Research Group', 'Bocchini J', 'Das S', 'Burns JC', 'Sahoo D']",doi: 10.1038/s41467-022-30357-w,No keywords,HD105590
35445250,Neutralization of Severe Acute Respiratory Syndrome Coronavirus 2 Omicron and Other Variants in Serum From Children With Vaccination-Induced Myocarditis.,"['Zahra FT', 'Grubbs G', 'Dummer K', 'Tremoulet AH', 'Shimizu C', 'Burns JC', 'Khurana S']",doi: 10.1093/cid/ciac323,"['COVID-19', 'Omicron', 'SARS-CoV-2', 'myocarditis', 'vaccination']",HD105590
35360001,Autoantibodies Against Proteins Previously Associated With Autoimmunity in Adult and Pediatric Patients With COVID-19 and Children With MIS-C.,"['Burbelo PD', 'Castagnoli R', 'Shimizu C', 'Delmonte OM', 'Dobbs K', 'Discepolo V', 'Lo Vecchio A', 'Guarino A', 'Licciardi F', 'Ramenghi U', 'Rey-Jurado E', 'Vial C', 'Marseglia GL', 'Licari A', 'Montagna D', 'Rossi C', 'Montealegre Sanchez GA', 'Barron K', 'Warner BM', 'Chiorini JA', 'Espinosa Y', 'Noguera L', 'Dropulic L', 'Truong M', 'Gerstbacher D', 'Mató S', 'Kanegaye J', 'Tremoulet AH', 'Pediatric Emergency Medicine Kawasaki Group', 'Eisenstein EM', 'Su HC', 'Imberti L', 'Poli MC', 'Burns JC', 'Notarangelo LD', 'Cohen JI']",doi: 10.3389/fimmu.2022.841126,"['COVID-19', 'IVIG', 'MIS-C multisystem inflammatory syndrome in children', 'autoantibodies', 'autoimmunity']",HD105590
35350199,"Autoantibody discovery across monogenic, acquired, and COVID19-associated autoimmunity with scalable PhIP-Seq.","['Vazquez SE', 'Mann SA', 'Bodansky A', 'Kung AF', 'Quandt Z', 'Ferré EMN', 'Landegren N', 'Eriksson D', 'Bastard P', 'Zhang SY', 'Liu J', 'Mitchell A', 'Mandel-Brehm C', 'Miao B', 'Sowa G', 'Zorn K', 'Chan AY', 'Shimizu C', 'Tremoulet A', 'Lynch K', 'Wilson MR', 'Kampe O', 'Dobbs K', 'Delmonte OM', 'Notarangelo LD', 'Burns JC', 'Casanova JL', 'Lionakis MS', 'Torgerson TR', 'Anderson MS', 'DeRisi JL']",pii: 2022.03.23.485509. doi: 10.1101/2022.03.23.485509,No keywords,HD105590
34599760,Characterization of SARS-CoV-2 and common cold coronavirus-specific T-cell responses in MIS-C and Kawasaki disease children.,"['Hsieh LE', 'Grifoni A', 'Sidney J', 'Shimizu C', 'Shike H', 'Ramchandar N', 'Moreno E', 'Tremoulet AH', 'Burns JC', 'Franco A']",doi: 10.1002/eji.202149556,"['Kawasaki disease', 'SARS-CoV-2', 'T cells', 'T-cell memory', 'multisystem inflammatory syndrome in children (MIS-C)']",HD105590
34464357,Immune response to intravenous immunoglobulin in patients with Kawasaki disease and MIS-C.,"['Zhu YP', 'Shamie I', 'Lee JC', 'Nowell CJ', 'Peng W', 'Angulo S', 'Le LN', 'Liu Y', 'Miao H', 'Xiong H', 'Pena CJ', 'Moreno E', 'Griffis E', 'Labou SG', 'Franco A', 'Broderick L', 'Hoffman HM', 'Shimizu C', 'Lewis NE', 'Kanegaye JT', 'Tremoulet AH', 'Burns JC', 'Croker BA', 'Pediatric Emergency Medicine Kawasaki Disease Research Group Consortium']",pii: e147076. doi: 10.1172/JCI147076,"['Apoptosis', 'COVID-19', 'Innate immunity', 'Neutrophils']",HD105590
34261329,Inflammasome Activation in Children With Kawasaki Disease and Multisystem Inflammatory Syndrome.,"['Wang WT', 'He M', 'Shimizu C', 'Croker BA', 'Hoffman HM', 'Tremoulet AH', 'Burns JC', 'Shyy JY']",doi: 10.1161/ATVBAHA.121.316210,"['Kawasaki disease', 'MIS-C', 'TIFA', 'caspase', 'inflammasome']",HD105590
34260489,Hyponatremia in Patients With Multisystem Inflammatory Syndrome in Children.,"['Mills T', 'Trivedi A', 'Tremoulet AH', 'Hershey D', 'Burns JC']",doi: 10.1097/INF.0000000000003219,No keywords,HD105590
37064248,Development of a biomarker signature using grating-coupled fluorescence plasmonic microarray for diagnosis of MIS-C.,"['Maltz-Matyschsyk M', 'Melchiorre CK', 'Herbst KW', 'Hogan AH', 'Dibble K', ""O'Sullivan B"", 'Graf J', 'Jadhav A', 'Lawrence DA', 'Lee WT', 'Carson KJ', 'Radolf JD', 'Salazar JC', 'Lynes MA', 'Connecticut Children’s COVID Collaborative']",doi: 10.3389/fbioe.2023.1066391,"['COVID-19', 'MIS-C', 'biomarkers', 'diagnostic', 'microarray']",HD105613
35963365,"Durability of Immunity Is Low Against Severe Acute Respiratory Syndrome Coronavirus 2 Omicron BA.1, BA.2, and BA.3 Variants After Second and Third Vaccinations in Children and Young Adults With Inflammatory Bowel Disease Receiving Biologics.","['Bellusci L', 'Zahra FT', 'Hopkins DE', 'Salazar JC', 'Hyams JS', 'Khurana S']",doi: 10.1053/j.gastro.2022.08.009,No keywords,HD105613
34528661,Antibody Responses to SARS-CoV-2 After Infection or Vaccination in Children and Young Adults With Inflammatory Bowel Disease.,"['Dailey J', 'Kozhaya L', 'Dogan M', 'Hopkins D', 'Lapin B', 'Herbst K', 'Brimacombe M', 'Grandonico K', 'Karabacak F', 'Schreiber J', 'Liang BT', 'Salazar JC', 'Unutmaz D', 'Hyams JS']",doi: 10.1093/ibd/izab207,No keywords,HD105613
34382611,Kawasaki Disease Hospitalizations in the United States 2016-2020: A Comparison of Before and During the Coronavirus Disease 2019 Era.,"['Phamduy TT', 'Smith S', 'Herbst KW', 'Phamduy PT', 'Brimacombe M', 'Hogan AH', 'Salazar JC', 'Sturm J']",doi: 10.1097/INF.0000000000003289,No keywords,HD105613
36854096,Association of Area Deprivation Index With Severity of COVID-19 in Pediatric Patients: A Multisite Study of Racially and Ethnically Diverse Children.,"['Acosta S', 'Suresh S', 'Ettinger AK', 'Savorgnan F', 'Annapragada A', 'Kannikeswaran N', 'Sethuraman U']",doi: 10.1097/INF.0000000000003888,No keywords,HD105610
36748919,Comparison of Symptom Duration Between Children With SARS-CoV-2 and Peers With Other Viral Illnesses During the COVID-19 Pandemic.,['Hicks SD'],doi: 10.1177/00099228231152840,"['general pediatrics', 'infectious diseases']",HD105610
36292760,Confounding Factors Impacting microRNA Expression in Human Saliva: Methodological and Biological Considerations.,"['Sullivan R', 'Montgomery A', 'Scipioni A', 'Jhaveri P', 'Schmidt AT', 'Hicks SD']",doi: 10.3390/genes13101874,"['biomarker', 'housekeeping', 'miRNA', 'salivary', 'stabilizer']",HD105610
35906312,"Putting the ""mi"" in omics: discovering miRNA biomarkers for pediatric precision care.","['Li C', 'Sullivan RE', 'Zhu D', 'Hicks SD']",doi: 10.1038/s41390-022-02206-5,No keywords,HD105610
34054330,Tackling Ordinal Regression Problem for Heterogeneous Data: Sparse and Deep Multi-Task Learning Approaches.,"['Wang L', 'Zhu D']",doi: 10.1007/s10618-021-00746-8,"['Deep neural network', 'Diagnosis', 'Heterogeneous data', 'Multi-stage disease progression', 'Multi-task learning', 'Ordinal regression', 'non-IID learning']",HD105610
36832195,Investigating the Use of SARS-CoV-2 (COVID-19) Odor Expression as a Non-Invasive Diagnostic Tool-Pilot Study.,"['Crespo-Cajigas J', 'Gokool VA', 'Ramírez Torres A', 'Forsythe L', 'Abella BS', 'Holness HK', 'Johnson ATC', 'Postrel R', 'Furton KG']",doi: 10.3390/diagnostics13040707,"['COVID-19', 'HS-SPME-GC-MS', 'SARS-CoV-2', 'machine learning', 'non-invasive diagnostic tool', 'odor signature', 'sPLS-DA modeling']",TR003775
37489864,Oxylipin concentration shift in exhaled breath condensate (EBC) of SARS-CoV-2 infected patients.,"['Borras E', 'McCartney MM', 'Rojas DE', 'Hicks TL', 'Tran NK', 'Tham T', 'Juarez MM', 'Franzi L', 'Harper RW', 'Davis CE', 'Kenyon NJ']",doi: 10.1088/1752-7163/acea3d,"['COVID 19', 'LC-qTOF', 'SARS-CoV-2', 'breath analysis', 'exhaled breath condensate (EBC)', 'metabolomics']",TR003795
37216348,Active sampling of volatile chemicals for non-invasive classification of chicken eggs by sex early in incubation.,"['Borras E', 'Wang Y', 'Shah P', 'Bellido K', 'Hamera KL', 'Arlen RA', 'McCartney MM', 'Portillo K', 'Zhou H', 'Davis CE', 'Turpen TH']",doi: 10.1371/journal.pone.0285726,No keywords,TR003795
37207635,Exhaled breath condensate profiles of U.S. Navy divers following prolonged hyperbaric oxygen (HBO) and nitrogen-oxygen (Nitrox) chamber exposures.,"['Fothergill DM', 'Borras E', 'McCartney MM', 'Schelegle ES', 'Davis CE']",doi: 10.1088/1752-7163/acd715,"['breath analysis', 'metabolomics', 'oxygen toxicity', 'pulmonary hyperoxic stress']",TR003795
36528164,Controlled air exchange rate method to evaluate reduction of volatile organic compounds by indoor air cleaners.,"['Rajapakse MY', 'Pistochini TE', 'Borras E', 'McCartney MM', 'Davis CE']",doi: 10.1016/j.chemosphere.2022.137528,"['Air cleaning', 'Indoor air quality', 'Method of test', 'Performance evaluation', 'Volatile organic compounds']",TR003795
36482179,Predominant SARS-CoV-2 variant impacts accuracy when screening for infection using exhaled breath vapor.,"['McCartney MM', 'Borras E', 'Rojas DE', 'Hicks TL', 'Hamera KL', 'Tran NK', 'Tham T', 'Juarez MM', 'Lopez E', 'Kenyon NJ', 'Davis CE']",doi: 10.1038/s43856-022-00221-5,No keywords,TR003795
36363914,"Glass-to-Glass Fusion Bonding Quality and Strength Evaluation with Time, Applied Force, and Heat.","['Trinh NN', 'Simms LA', 'Chew BS', 'Weinstein A', 'La Saponara V', 'McCartney MM', 'Kenyon NJ', 'Davis CE']",doi: 10.3390/mi13111892,"['Borofloat glass', 'fusion bonding', 'plasma activation', 'wafer bonding']",TR003795
35968834,Machine learning and signal processing assisted differential mobility spectrometry (DMS) data analysis for chemical identification.,"['Chakraborty P', 'Rajapakse MY', 'McCartney MM', 'Kenyon NJ', 'Davis CE']",doi: 10.1039/d2ay00723a,No keywords,TR003795
35508102,"A low cost, easy-to-assemble, open-source modular mobile sampler design for thermal desorption analysis of breath and environmental VOCs.","['Chew BS', 'Pimentel Contreras R', 'McCartney MM', 'Borras E', 'Kenyon NJ', 'Davis CE']",doi: 10.1088/1752-7163/ac6c9f,"['breath analysis', 'exhaled breath vapor (EBV)', 'sampler', 'thermal desorption', 'volatile organic compounds']",TR003795
34852327,Inactivation of SARS-CoV-2 in clinical exhaled breath condensate samples for metabolomic analysis.,"['Hu S', 'McCartney MM', 'Arredondo J', 'Sankaran-Walters S', 'Borras E', 'Harper RW', 'Schivo M', 'Davis CE', 'Kenyon NJ', 'Dandekar S']",doi: 10.1088/1752-7163/ac3f24,"['COVID-19', 'SARS-CoV-2', 'exhaled breath condensate (EBC)', 'infectious material', 'metabolomics analysis']",TR003795
34663766,"IABR Symposium 2021 meeting report: breath standardization, sampling, and testing in a time of COVID-19.","['Schmidt AJ', 'Salman D', 'Pleil J', 'Thomas CLP', 'Davis CE']",doi: 10.1088/1752-7163/ac3096,No keywords,TR003795
34343985,Exhaled breath biomarkers of influenza infection and influenza vaccination.,"['Borras E', 'McCartney MM', 'Thompson CH', 'Meagher RJ', 'Kenyon NJ', 'Schivo M', 'Davis CE']",doi: 10.1088/1752-7163/ac1a61,"['breath analysis', 'exhaled breath condensate (EBC)', 'influenza', 'metabolomics', 'vaccine']",TR003795
33858010,Predicting Influenza and Rhinovirus Infections in Airway Cells Utilizing Volatile Emissions.,"['McCartney MM', 'Linderholm AL', 'Yamaguchi MS', 'Falcon AK', 'Harper RW', 'Thompson GR', 'Ebeler SE', 'Kenyon NJ', 'Davis CE', 'Schivo M']",doi: 10.1093/infdis/jiab205,"['VOCs', 'diagnostics', 'influenza', 'mass spectrometry', 'rhinovirus']",TR003795
33616417,Analysis of Volatile Profiles for Tracking Asymptomatic Infections of Phytophthora ramorum and Other Pathogens in Rhododendron.,"['Thompson CH', 'McCartney MM', 'Roubtsova TV', 'Kasuga T', 'Ebeler SE', 'Davis CE', 'Bostock RM']",doi: 10.1094/PHYTO-10-20-0472-R,"['mass spectrometry', 'metabolomics', 'nursery detection', 'oomycetes', 'pathogen detection', 'ramorum blight', 'volatile organic compounds (VOCs)']",TR003795
37140576,Intraoperative Fraction of Inspired Oxygen and Lung Injury in Coronary Artery Bypass Grafting: Study Protocol for a Randomised Controlled Trial.,"['Song K', 'Wang S', 'Han J', 'Jiang L', 'Xu J', 'Akca O', 'Adkins K', 'Koenig HM', 'Slaughter MS', 'Clifford SP', 'Huang Y', 'Huang J']",doi: 10.5152/TJAR.2023.22974,No keywords,TR003787
36815760,Analysis of a Broad Range of Carbonyl Metabolites in Exhaled Breath by UHPLC-MS.,"['Xie Z', 'Morris JD', 'Mattingly SJ', 'Sutaria SR', 'Huang J', 'Nantz MH', 'Fu XA']",doi: 10.1021/acs.analchem.2c04604,No keywords,TR003787
36424825,Cardiovascular Effects of Environmental Metal Antimony: Redox Dyshomeostasis as the Key Pathogenic Driver.,"['Tan Y', 'El-Kersh K', 'Watson SE', 'Wintergerst KA', 'Huang J', 'Cai L']",doi: 10.1089/ars.2022.0185,"['antimony toxicity', 'cardiovascular diseases', 'metal cardiotoxicity', 'redox imbalance']",TR003787
36184474,Correlations of Before and After Event Echocardiographic Parameters with Troponin and BNP in Hospitalized COVID-19 Patients With Cardiovascular Events.,"['Furmanek S', 'Salunkhe V', 'Pahwa S', 'Samanapally H', 'Nathala P', 'Xu Q', 'Ali T', 'Deepti F', 'Glynn A', 'McGuffin T', 'Titus D', 'Farah I', 'Jones CM', 'Ramirez JA', 'Clifford SP', 'Arnold FW', 'Kong M', 'Roser L', 'Huang J', 'Center of Excellence for Research in Infectious Diseases Coronavirus Study Group on behalf of the COVID-19 CardioVascular Research Group']",doi: 10.1053/j.jvca.2022.08.024,No keywords,TR003787
36122736,Overview of the cardiovascular effects of environmental metals: New preclinical and clinical insights.,"['Huang J', 'El-Kersh K', 'Mann KK', 'James KA', 'Cai L']",doi: 10.1016/j.taap.2022.116247,"['Cardiovascular diseases', 'Epidemiological evidence', 'Metal toxicities', 'Pulmonary hypertension, arsenics, cadmium']",TR003787
35711435,Differential Functional Responses of Neutrophil Subsets in Severe COVID-19 Patients.,"['McLeish KR', 'Shrestha R', 'Vashishta A', 'Rane MJ', 'Barati MT', 'Brier ME', 'Lau MG', 'Hu X', 'Chen O', 'Wessel CR', 'Spalding T', 'Bush SE', 'Ijemere K', 'Hopkins CD', 'Cooke EA', 'Tandon S', 'Manning T', 'Uriarte SM', 'Huang J', 'Yan J']",doi: 10.3389/fimmu.2022.879686,"['COVID-19', 'NET formation', 'T cell proliferation', 'exocytosis', 'low density neutrophil', 'neutrophil', 'respiratory burst']",TR003787
34972624,Ketamine for Monitored Anesthesia Care During Transcatheter Aortic Valve Replacement.,"['Zhao CB', 'Yu J', 'Kong M', 'Han J', 'Du H', 'Huang J']",doi: 10.1016/j.jopan.2021.06.007,"['TAVR', 'cardiac arrest', 'general anesthesia', 'ketamine', 'monitored anesthesia care', 'mortality']",TR003787
34654633,2021 Clinical Practice Guidelines for Anesthesiologists on Patient Blood Management in Cardiac Surgery.,"['Huang J', 'Firestone S', 'Moffatt-Bruce S', 'Tibi P', 'Shore-Lesserson L']",doi: 10.1053/j.jvca.2021.09.032,No keywords,TR003787
34052312,Implementing an electronic hand hygiene system improved compliance in the intensive care unit.,"['Xu Q', 'Liu Y', 'Cepulis D', 'Jerde A', 'Sheppard RA', 'Tretter K', 'Oppy L', 'Stevenson G', 'Bishop S', 'Clifford SP', 'Liu P', 'Kong M', 'Huang J']",doi: 10.1016/j.ajic.2021.05.014,"['Electronic monitoring', 'Hand hygiene', 'Hospital acquired', 'Infection control', 'Infection prevention']",TR003787
33867235,Outcomes and Risk Factors for Cardiovascular Events in Hospitalized COVID-19 Patients.,"['Xu Q', 'Samanapally H', 'Nathala P', 'Salunkhe V', 'Furmanek S', 'Cahill MN', 'McGuffin T', 'Mohammad T', 'Marsili B', 'Petrey J', 'Carrico R', 'Ramirez J', 'Akca O', 'Clifford SP', 'Pahwa S', 'Roser L', 'Kong M', 'Huang J', 'Center of Excellence for Research in Infectious Diseases (CERID) Coronavirus Study Group on behalf of the COVID-19 CardioVascular Research Group (COVID-CVRG)']",doi: 10.1053/j.jvca.2021.03.035,"['COVID-19', 'SARS-CoV-2', 'cardiovascular', 'coronavirus', 'outcome', 'risk factors']",TR003787
36853606,Portable Breath-Based Volatile Organic Compound Monitoring for the Detection of COVID-19 During the Circulation of the SARS-CoV-2 Delta Variant and the Transition to the SARS-CoV-2 Omicron Variant.,"['Sharma R', 'Zang W', 'Tabartehfarahani A', 'Lam A', 'Huang X', 'Sivakumar AD', 'Thota C', 'Yang S', 'Dickson RP', 'Sjoding MW', 'Bisco E', 'Mahmood CC', 'Diaz KM', 'Sautter N', 'Ansari S', 'Ward KR', 'Fan X']",doi: 10.1001/jamanetworkopen.2023.0982,No keywords,TR003812
34520666,Time: A Key Driver of Uncertainty When Assessing the Risk of Environmental Plastics to Human Health.,"['Halden RU', 'Rolsky C', 'Khan FR']",doi: 10.1021/acs.est.1c02580,"['microplastic', 'nanoplastic', 'plastic pollution', 'risk assessment', 'time']",DA053976
35582905,Partial ORF1ab Gene Target Failure with Omicron BA.2.12.1.,"['Rodino KG', 'Peaper DR', 'Kelly BJ', 'Bushman F', 'Marques A', 'Adhikari H', 'Tu ZJ', 'Marrero Rolon R', 'Westblade LF', 'Green DA', 'Berry GJ', 'Wu F', 'Annavajhala MK', 'Uhlemann AC', 'Parikh BA', 'McMillen T', 'Jani K', 'Babady NE', 'Hahn AM', 'Koch RT', 'Grubaugh ND', 'Yale SARS-CoV-2 Genomic Surveillance Initiative', 'Rhoads DD']",doi: 10.1128/jcm.00600-22,"['ORF1ab gene', 'RT-PCR', 'SARS-CoV-2', 'cycle threshold (CT) value', 'partial ORF1ab gene target failure (pORF1ab)', 'whole-genome sequencing (WGS)']",DA053949
34428777,Emergence and expansion of SARS-CoV-2 B.1.526 after identification in New York.,"['Annavajhala MK', 'Mohri H', 'Wang P', 'Nair M', 'Zucker JE', 'Sheng Z', 'Gomez-Simmonds A', 'Kelley AL', 'Tagliavia M', 'Huang Y', 'Bedford T', 'Ho DD', 'Uhlemann AC']",doi: 10.1038/s41586-021-03908-2,No keywords,DA053949
33655278,Emergence and Expansion of the SARS-CoV-2 Variant B.1.526 Identified in New York.,"['Annavajhala MK', 'Mohri H', 'Wang P', 'Nair M', 'Zucker JE', 'Sheng Z', 'Gomez-Simmonds A', 'Kelley AL', 'Tagliavia M', 'Huang Y', 'Bedford T', 'Ho DD', 'Uhlemann AC']",pii: 2021.02.23.21252259. doi: 10.1101/2021.02.23.21252259,No keywords,DA053949
37601294,Comparison of Electronegative Filtration to Magnetic Bead-Based Concentration and V2G-qPCR to RT-qPCR for Quantifying Viral SARS-CoV-2 RNA from Wastewater.,"['Babler KM', 'Amirali A', 'Sharkey ME', 'Williams SL', 'Boone MM', 'Cosculluela GA', 'Currall BB', 'Grills GS', 'Laine J', 'Mason CE', 'Reding BD', 'Schürer SC', 'Stevenson M', 'Vidovic D', 'Solo-Gabriele HM']",doi: 10.1021/acsestwater.2c00047,"['COVID-19', 'RT-qPCR', 'SARS-CoV-2', 'V2G-qPCR', 'electronegative filtration', 'magnetic bead concentration', 'quantitative polymerase chain reaction (qPCR)']",DA053941
37502918,COVID-19 Case and Mortality Surveillance using Daily SARS-CoV-2 in Wastewater Samples adjusting for Meteorological Conditions and Sample pH.,"['Abelson S', 'Penso J', 'Alsuliman B', 'Babler K', 'Sharkey M', 'Stevenson M', 'Grills G', 'Mason CE', 'Solo-Gabriele H', 'Kumar N']",pii: 2023.07.12.23292570. doi: 10.1101/2023.07.12.23292570,No keywords,DA053941
37216988,Monkeypox viral nucleic acids detected using both DNA and RNA extraction workflows.,"['Sharkey ME', 'Babler KM', 'Shukla BS', 'Abelson SM', 'Alsuliman B', 'Amirali A', 'Comerford S', 'Grills GS', 'Kumar N', 'Laine J', 'Lee J', 'Lamar WE', 'Mason CE', 'Penso J', 'Reding BD', 'Schürer SC', 'Stevenson M', 'Vidović D', 'Solo-Gabriele HM']",doi: 10.1016/j.scitotenv.2023.164289,"['COVID-19', 'MPXV', 'Monkeypox virus', 'Mpox', 'SARS-CoV-2 wastewater-based surveillance', 'Wastewater']",DA053941
37160974,Highly host-linked viromes in the built environment possess habitat-dependent diversity and functions for potential virus-host coevolution.,"['Du S', 'Tong X', 'Lai ACK', 'Chan CK', 'Mason CE', 'Lee PKH']",doi: 10.1038/s41467-023-38400-0,No keywords,DA053941
36623667,Degradation rates influence the ability of composite samples to represent 24-hourly means of SARS-CoV-2 and other microbiological target measures in wastewater.,"['Babler KM', 'Sharkey ME', 'Abelson S', 'Amirali A', 'Benitez A', 'Cosculluela GA', 'Grills GS', 'Kumar N', 'Laine J', 'Lamar W', 'Lamm ED', 'Lyu J', 'Mason CE', 'McCabe PM', 'Raghavender J', 'Reding BD', 'Roca MA', 'Schürer SC', 'Stevenson M', 'Szeto A', 'Tallon JJ Jr', 'Vidović D', 'Zarnegarnia Y', 'Solo-Gabriele HM']",doi: 10.1016/j.scitotenv.2023.161423,"['Composite', 'Degradation', 'Grab', 'Hour-to-hour variability', 'Normalization', 'SARS-CoV-2']",DA053941
36398131,"Relationships between SARS-CoV-2 in Wastewater and COVID-19 Clinical Cases and Hospitalizations, with and without Normalization against Indicators of Human Waste.","['Zhan Q', 'Babler KM', 'Sharkey ME', 'Amirali A', 'Beaver CC', 'Boone MM', 'Comerford S', 'Cooper D', 'Cortizas EM', 'Currall BB', 'Foox J', 'Grills GS', 'Kobetz E', 'Kumar N', 'Laine J', 'Lamar WE', 'Mantero AMA', 'Mason CE', 'Reding BD', 'Robertson M', 'Roca MA', 'Ryon K', 'Schürer SC', 'Shukla BS', 'Solle NS', 'Stevenson M', 'Tallon JJ Jr', 'Thomas C', 'Thomas T', 'Vidović D', 'Williams SL', 'Yin X', 'Solo-Gabriele HM']",doi: 10.1021/acsestwater.2c00045,No keywords,DA053941
36292799,Supervised Machine Learning Enables Geospatial Microbial Provenance.,"['Bhattacharya C', 'Tierney BT', 'Ryon KA', 'Bhattacharyya M', 'Hastings JJA', 'Basu S', 'Bhattacharya B', 'Bagchi D', 'Mukherjee S', 'Wang L', 'Henaff EM', 'Mason CE']",doi: 10.3390/genes13101914,"['bioindicator species', 'metagenomics', 'microbial fingerprint', 'microbial forensics', 'supervised machine learning']",DA053941
36202365,"Predicting COVID-19 cases using SARS-CoV-2 RNA in air, surface swab and wastewater samples.","['Solo-Gabriele HM', 'Kumar S', 'Abelson S', 'Penso J', 'Contreras J', 'Babler KM', 'Sharkey ME', 'Mantero AMA', 'Lamar WE', 'Tallon JJ Jr', 'Kobetz E', 'Solle NS', 'Shukla BS', 'Kenney RJ', 'Mason CE', 'Schürer SC', 'Vidovic D', 'Williams SL', 'Grills GS', 'Jayaweera DT', 'Mirsaeidi M', 'Kumar N']",doi: 10.1016/j.scitotenv.2022.159188,"['Air, surface and wastewater', 'COVID-19', 'COVID-19 epidemiology', 'Environmental surveillance', 'SARS-CoV-2']",DA053941
